class_index,label,threshold,precision,recall,f1
14,Enol,0.36000001430511475,0.4647887323943662,0.6470588235294118,0.5409836065573771
14,Enol,0.3799999952316284,0.4823529411764706,0.6431372549019608,0.5512605042016807
14,Enol,0.4000000059604645,0.4880952380952381,0.6431372549019608,0.5549915397631133
14,Enol,0.41999998688697815,0.49393939393939396,0.6392156862745098,0.5572649572649573
14,Enol,0.4399999976158142,0.5,0.6392156862745098,0.5611015490533563
14,Enol,0.46000000834465027,0.5143769968051118,0.6313725490196078,0.5669014084507042
14,Enol,0.47999998927116394,0.517799352750809,0.6274509803921569,0.5673758865248227
14,Enol,0.5,0.521311475409836,0.6235294117647059,0.5678571428571428
14,Enol,0.5199999809265137,0.5264900662251656,0.6235294117647059,0.5709156193895871
14,Enol,0.5399999618530273,0.5413793103448276,0.615686274509804,0.5761467889908257
14,Enol,0.559999942779541,0.5473684210526316,0.611764705882353,0.5777777777777777
14,Enol,0.5799999833106995,0.5575539568345323,0.6078431372549019,0.5816135084427767
14,Enol,0.5999999642372131,0.5615942028985508,0.6078431372549019,0.583804143126177
14,Enol,0.6199999451637268,0.5762081784386617,0.6078431372549019,0.5916030534351145
14,Enol,0.6399999856948853,0.5961538461538461,0.6078431372549019,0.6019417475728155
14,Enol,0.6599999666213989,0.6111111111111112,0.6039215686274509,0.6074950690335306
14,Enol,0.6799999475479126,0.6169354838709677,0.6,0.6083499005964215
14,Enol,0.699999988079071,0.6255144032921811,0.596078431372549,0.6104417670682731
14,Enol,0.7199999690055847,0.634453781512605,0.592156862745098,0.6125760649087221
14,Enol,0.7399999499320984,0.6521739130434783,0.5882352941176471,0.6185567010309279
14,Enol,0.7599999904632568,0.6637168141592921,0.5882352941176471,0.6237006237006237
14,Enol,0.7799999713897705,0.6756756756756757,0.5882352941176471,0.6289308176100629
14,Enol,0.7999999523162842,0.6743119266055045,0.5764705882352941,0.6215644820295984
14,Enol,0.8199999332427979,0.7,0.5764705882352941,0.632258064516129
14,Enol,0.8399999737739563,0.7087378640776699,0.5725490196078431,0.6334056399132321
14,Enol,0.85999995470047,0.725,0.5686274509803921,0.6373626373626373
14,Enol,0.8799999356269836,0.7422680412371134,0.5647058823529412,0.6414253897550112
14,Enol,0.8999999761581421,0.7473684210526316,0.5568627450980392,0.6382022471910113
14,Enol,0.9199999570846558,0.7828571428571428,0.5372549019607843,0.6372093023255814
14,Enol,0.9399999380111694,0.8083832335329342,0.5294117647058824,0.6398104265402843
14,Enol,0.949999988079071,0.8132530120481928,0.5294117647058824,0.6413301662707839
15,Ester,0.019999999552965164,0.32871675726885163,0.9751739828693791,0.491691549842266
